id; system time; board height; board width; game type; win length; gravity; turns played; initial board; final board; result; errors; full duration; pointsP1; expansion strategy of Player 1; cache of Player 1; watched nodes of Player 1; evaluation stategy of Player 1; exit condition type of Player 1; exit condition of Player 1; total Speed of Player 1; expansion strategy of Player 2; cache of Player 2; watched nodes of Player 2; evaluation stategy of Player 2; exit condition type of Player 2; exit condition of Player 2; total Speed of Player 2; 
683; 14:59:04:989; 8; 8; ChessGameState;  - ;  - ; 143; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___p____|_p______|___r_n__|_n______|________|___p___K|___p_q__|k______r|; Won: P1;  - ; 49189893000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1790; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2bf643d3; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 49517579000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 71; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@74b2eab2; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=1}; 84412000; 
684; 14:59:05:848; 8; 8; ChessGameState;  - ;  - ; 219; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _______K|_q______|______N_|k_______|________|________|___p_b__|________|; Running;  timed out ; 60241945000; 0.14999999999999997; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 2371; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6779ec74; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=2}); 55961501000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1220; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4156b376; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 4775151000; 
685; 14:59:06:681; 8; 8; ChessGameState;  - ;  - ; 100; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ____P___|_____P__|___R_B__|________|_____K__|________|nk______|N_______|; Running;  timed out ; 60328052000; -0.25; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 794; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@37ed5852; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=2}); 28352196000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 914; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6735d104; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=2}); 32479921000; 
686; 14:59:09:492; 8; 8; ChessGameState;  - ;  - ; 34; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; rp_Q__PR|n_____PN|b______B|kp____PK|____R_P_|rp___P_B|________|______P_|; Won: P2;  - ; 15384944000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 290; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@482923b0; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 14093513000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 550; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@48bd1f89; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=2}; 1423361000; 
687; 14:59:10:422; 8; 8; ChessGameState;  - ;  - ; 43; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|_p__P___|bp______|_____R__|k_p__n_K|_p__Pn__|_p______|______r_|; Won: P1;  - ; 4026191000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 103; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6ad58d09; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 4013740000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 21; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@182225c1; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=1}; 44498000; 
688; 14:59:13:221; 8; 8; ChessGameState;  - ;  - ; 173; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___p____|__p__qK_|___n____|________|__k_____|____p___|________|_____p_r|; Won: P1;  - ; 5747220000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1867; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@227bbc3a; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 5722430000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 86; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@36835037; TurnCountingCondition; TurnCountingCondition{turnsLookedForward=1}; 67350000; 
689; 14:59:17:518; 8; 8; ChessGameState;  - ;  - ; 99; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ______r_|_p______|b__p____|_______K|____k___|_p______|_______r|__p_b___|; Won: P1;  - ; 6976302000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1011; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@31c21996; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 5640471000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 49; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@33bd345e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}TurnCountingCondition{turnsLookedForward=1}); 1391426000; 
690; 14:59:27:560; 8; 8; ChessGameState;  - ;  - ; 275; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _____r__|____Kp__|__kq__pb|________|________|________|____n___|________|; Won: P1;  - ; 40963251000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 3266; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5c788e5b; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 41129411000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 137; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1a4ef8a5; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}); 175003000; 
691; 14:59:37:361; 8; 8; ChessGameState;  - ;  - ; 115; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; n____p__|___p____|________|__p__q__|________|____r___|________|__k_K___|; Won: P1;  - ; 35341185000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1505; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@58762093; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 8035253000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 556; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@42852f32; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}TurnCountingCondition{turnsLookedForward=2}); 27600576000; 
692; 14:59:37:526; 8; 8; ChessGameState;  - ;  - ; 222; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __NP____|____P___|__PB____|________|B____P__|_______K|___R__P_|____R_k_|; Won: P2;  - ; 32886489000; -1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 756; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7d403881; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 18344429000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 3528; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1ee022ad; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 14809751000; 
693; 14:59:40:353; 8; 8; ChessGameState;  - ;  - ; 273; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _____q__|__K_r___|k______r|________|________|________|_____p__|____n___|; Won: P1;  - ; 10975753000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 3274; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5ac26f0b; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 10905028000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 136; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@520ccad1; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 154603000; 
694; 14:59:42:916; 8; 8; ChessGameState;  - ;  - ; 209; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|___p____|___p____|___n___b|___k____|___p____|_b_r____|____pr_K|; Won: P1;  - ; 21937114000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 3725; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@26bc9b8d; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 20618391000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 104; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1141f68e; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}TurnCountingCondition{turnsLookedForward=1}); 1493747000; 
695; 14:59:50:822; 8; 8; ChessGameState;  - ;  - ; 259; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __K__k__|__q_r___|________|________|________|________|________|______b_|; Won: P1;  - ; 11602464000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 3161; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3e482c72; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 11397414000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 129; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4a8640f2; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 292934000; 
696; 14:59:52:635; 8; 8; ChessGameState;  - ;  - ; 35; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; rp______|___p_P__|b__p_P_B|_k__pP_Q|______PK|_____nNB|________|rN_pP___|; Won: P1;  - ; 1525479000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 185; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@75efe79b; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 1026682000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 17; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@321827db; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=1}); 510281000; 
697; 14:59:55:046; 8; 8; ChessGameState;  - ;  - ; 69; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; _p__P_n_|_______K|_______r|k_____r_|__pP____|_p______|_p_____N|____p___|; Won: P1;  - ; 2082136000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 458; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6c61cf7e; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 2024088000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 34; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@6fcbd53; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=1}CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}); 74032000; 
698; 14:59:59:723; 8; 8; ChessGameState;  - ;  - ; 259; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|_____k_K|________|_______q|________|________|________|________|; Won: P1;  - ; 53316180000; 1.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 2636; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@8a26fbc; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 8535257000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1722; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4103a36c; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=2}); 45223045000; 
699; 15:00:02:379; 8; 8; ChessGameState;  - ;  - ; 91; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ___K____|n_p_____|_r_qp_b_|k_______|________|________|n___p___|rp______|; Won: P1;  - ; 6068278000; 1.0; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 872; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4b477e9; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 5637866000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 45; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@35bea83a; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.25}TurnCountingCondition{turnsLookedForward=1}); 478402000; 
700; 15:00:02:401; 8; 8; ChessGameState;  - ;  - ; 63; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; __rpP___|_p_N____|_____N__|___pPB__|___kPb__|_bp__P_R|r_p__P__|______K_|; Running;  timed out ; 60268966000; 0.050000000000000044; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 835; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@4d057084; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 37455303000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 528; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@3eb84c00; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}TurnCountingCondition{turnsLookedForward=2}); 23322576000; 
701; 15:00:02:603; 8; 8; ChessGameState;  - ;  - ; 3008; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|______K_|________|B____k__|________|________|________|________|; Running;  timed out ; 60018366000; -0.07500000000000001; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 10636; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@1f7d4a0d; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 20347200000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 23565; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@280b9e54; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.0}); 40075708000; 
702; 15:00:02:885; 8; 8; ChessGameState;  - ;  - ; 820; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|r_______|____k___|______R_|________|______K_|________|; Running;  timed out ; 60068031000; 0.0; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 7150; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@65a80dc1; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 27972409000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 8304; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5c9cfc11; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}); 32566564000; 
703; 15:00:04:953; 8; 8; ChessGameState;  - ;  - ; 236; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|________|________|__K_____|________|________|Q__k____|; Running;  timed out ; 60119545000; -0.125; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1558; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@68ecf114; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 28699022000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 2017; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@5553d593; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.05}TurnCountingCondition{turnsLookedForward=2}); 31925880000; 
704; 15:00:05:832; 8; 8; ChessGameState;  - ;  - ; 2998; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ________|________|________|____K___|__k_____|________|________|______b_|; Running;  timed out ; 60016408000; 0.07500000000000001; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 23466; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@33026285; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}); 39214945000; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 10914; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@7ea31074; OrExitCondition; or(TurnCountingCondition{turnsLookedForward=2}CompareToOtherOptionsByHeuristicExitCondition{difference=0.1}); 21206581000; 
705; 15:00:08:340; 8; 8; ChessGameState;  - ;  - ; 64; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ______P_|__pN____|b_n___P_|k_p__P__|_b____K_|__p____B|___p____|________|; Running;  timed out ; 60235762000; 0.10000000000000003; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 591; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@2d79d877; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 31212407000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 552; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@517cf061; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.15000000000000002}TurnCountingCondition{turnsLookedForward=2}); 29531317000; 
706; 15:00:11:747; 8; 8; ChessGameState;  - ;  - ; 120; rp____PR|np____PN|bp____PB|qp____PQ|kp____PK|bp____PB|np____PN|rp____PR|; ____p___|____n___|_kn_P___|________|R_______|________|_N____K_|____P___|; Running;  timed out ; 60870170000; -0.07500000000000001; BreadthFirstTreeTraversalIterator; CompressedKnownReactionPath; 987; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@43fdfc84; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 30209483000; DepthFirstTreeTraversalIterator; CompressedKnownReactionPath; 1062; de.nordakademie.treeOptimizationAnalysis.heuristicEvaluations.ChessHeuristicEvaluation@293c5c50; OrExitCondition; or(CompareToOtherOptionsByHeuristicExitCondition{difference=0.2}TurnCountingCondition{turnsLookedForward=2}); 31172029000; 
